page,category,host,kind,width,n,mean_bytes,sd_bytes,se_bytes,own_mean_bytes
https://livejournal.com/,social,yandex.ru,ablation,third_party,3,440127.3333333333,150224.4178864852,86732.10810561707,197563
https://livejournal.com/,social,yandex.ru,ablation,listed,3,-1795.3333333333333,3114.0792111526857,1797.9144708368206,197563
https://livejournal.com/,social,ssp.rambler.ru,ablation,page,3,704741.3333333334,200554.22830828905,115790.03770090836,105788
https://livejournal.com/,social,ssp.rambler.ru,ablation,third_party,3,704378.3333333334,201119.01777388764,116116.11905090716,105788
https://livejournal.com/,social,ssp.rambler.ru,ablation,listed,3,251775,66701.84268069362,38510.32682714253,105788
https://livejournal.com/,social,mc.webvisor.org,ablation,page,3,-267602,368058.6050603898,212498.73470917423,92220
https://livejournal.com/,social,mc.webvisor.org,ablation,third_party,3,-267155.6666666667,368600.59028348466,212811.65002362482,92220
https://livejournal.com/,social,mc.webvisor.org,ablation,listed,3,-69489.66666666667,63828.333711082676,36851.30565001885,92220
https://mlb.com/,news,_AA,aa,page,2,-2501991.5,2836807.0472100317,2005925.4999999998,0
https://mlb.com/,news,_AA,aa,third_party,2,-264368.5,349116.2955413282,246862.5,0
https://mlb.com/,news,_AA,aa,listed,2,-17531,31657.170593721734,22385.0,0
https://mlb.com/,news,analytics.tiktok.com,ablation,page,3,-11706430.333333334,37548599.5998261,21678694.086653072,679107.3333333334
https://mlb.com/,news,analytics.tiktok.com,ablation,third_party,3,-3703.3333333333335,361475.3312915466,208697.87982658358,679107.3333333334
https://mlb.com/,news,analytics.tiktok.com,ablation,listed,3,41730.666666666664,69901.35541842757,40357.56636754887,679107.3333333334
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,page,3,3247277.6666666665,1967410.200029555,1135884.8085934792,502175.6666666667
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,third_party,3,775690.6666666666,405981.055144613,234393.27147363065,502175.6666666667
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,listed,3,274653.6666666667,14110.241009044932,8146.551444902589,502175.6666666667
https://mlb.com/,news,connect.facebook.net,ablation,page,3,-5580088.333333333,53751490.263739906,31033437.373113785,291300.6666666667
https://mlb.com/,news,connect.facebook.net,ablation,third_party,3,211311.66666666666,472019.80036258366,272520.7588021711,291300.6666666667
https://mlb.com/,news,connect.facebook.net,ablation,listed,3,824.3333333333334,38452.16813566347,22200.369624050058,291300.6666666667
https://nbcnews.com/,news,_AA,aa,page,2,110318,129085.17133272899,91276.99999999999,0
https://nbcnews.com/,news,_AA,aa,third_party,2,110320.5,129282.45412468004,91416.49999999999,0
https://nbcnews.com/,news,_AA,aa,listed,2,110276.5,129546.91206084381,91603.49999999999,0
https://nbcnews.com/,news,cdn.taboola.com,ablation,page,3,64522.666666666664,155146.36144729058,89573.7935453842,369154
https://nbcnews.com/,news,cdn.taboola.com,ablation,third_party,3,64972,154577.08426865865,89245.12121305754,369154
https://nbcnews.com/,news,cdn.taboola.com,ablation,listed,3,64481,155085.537788022,89538.67698933238,369154
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,page,3,426801,60800.01162006468,35102.90307557672,256203.66666666666
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,third_party,3,425872,60001.83020541957,34642.07282096921,256203.66666666666
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,listed,3,423282,60023.100911232505,34654.35346869616,256203.66666666666
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,page,3,38655.333333333336,53797.99831158529,31060.2888070568,137914.33333333334
