page,category,host,kind,rep,first_arm,width,control_bytes,ablated_bytes,own_bytes,diff_bytes,n_aborted
https://scribd.com/,social,m.stripe.network,ablation,1,ablated,page,2655428,2638252,16750,426,1
https://scribd.com/,social,m.stripe.network,ablation,1,ablated,third_party,1329378,1312195,16750,433,1
https://scribd.com/,social,m.stripe.network,ablation,1,ablated,listed,122366,105611,16750,5,1
https://scribd.com/,social,m.stripe.network,ablation,2,control,page,2664048,2638954,16768,8326,1
https://scribd.com/,social,m.stripe.network,ablation,2,control,third_party,1337982,1312886,16768,8328,1
https://scribd.com/,social,m.stripe.network,ablation,2,control,listed,129697,105591,16768,7338,1
https://scribd.com/,social,region1.google-analytics.com,ablation,0,control,page,2660819,2681984,4532,-25697,6
https://scribd.com/,social,region1.google-analytics.com,ablation,0,control,third_party,1334757,1355931,4532,-25706,6
https://scribd.com/,social,region1.google-analytics.com,ablation,0,control,listed,122384,117853,4532,-1,6
https://scribd.com/,social,region1.google-analytics.com,ablation,1,ablated,page,2642884,2641038,4532,-2686,6
https://scribd.com/,social,region1.google-analytics.com,ablation,1,ablated,third_party,1316834,1314982,4532,-2680,6
https://scribd.com/,social,region1.google-analytics.com,ablation,1,ablated,listed,122321,121214,4532,-3425,6
https://scribd.com/,social,region1.google-analytics.com,ablation,2,control,page,2645617,2641415,4532,-330,6
https://scribd.com/,social,region1.google-analytics.com,ablation,2,control,third_party,1319566,1315356,4532,-322,6
https://scribd.com/,social,region1.google-analytics.com,ablation,2,control,listed,126772,122487,4532,-247,6
https://ted.com/,entertainment,_AA,aa,0,control,page,4618269,4620480,0,-2211,0
https://ted.com/,entertainment,_AA,aa,0,control,third_party,2445652,2445882,0,-230,0
https://ted.com/,entertainment,_AA,aa,0,control,listed,521274,521456,0,-182,0
https://ted.com/,entertainment,_AA,aa,1,ablated,page,4617635,4616031,0,1604,0
https://ted.com/,entertainment,_AA,aa,1,ablated,third_party,2445017,2444991,0,26,0
https://ted.com/,entertainment,_AA,aa,1,ablated,listed,520714,520813,0,-99,0
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,0,control,page,4618944,4350487,256453,12004,1
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,0,control,third_party,2443641,2177332,256453,9856,1
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,0,control,listed,519234,263851,256453,-1070,1
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,1,ablated,page,4617953,4348536,255113,14304,1
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,1,ablated,third_party,2442634,2177866,255113,9655,1
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,1,ablated,listed,518307,263845,255113,-651,1
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,2,control,page,4618070,4352235,256445,9390,1
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,2,control,third_party,2445789,2177665,256445,11679,1
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,2,control,listed,520795,263847,256445,503,1
https://ted.com/,entertainment,api.sail-personalize.com,ablation,0,control,page,4619449,4413578,104882,100989,9
https://ted.com/,entertainment,api.sail-personalize.com,ablation,0,control,third_party,2445316,2340545,104882,-111,9
https://ted.com/,entertainment,api.sail-personalize.com,ablation,0,control,listed,520707,416339,104882,-514,9
https://ted.com/,entertainment,api.sail-personalize.com,ablation,1,ablated,page,4617079,4412927,104882,99270,9
https://ted.com/,entertainment,api.sail-personalize.com,ablation,1,ablated,third_party,2444950,2340535,104882,-467,9
https://ted.com/,entertainment,api.sail-personalize.com,ablation,1,ablated,listed,520813,416235,104882,-304,9
https://ted.com/,entertainment,api.sail-personalize.com,ablation,2,control,page,4620004,4409052,104872,106080,9
https://ted.com/,entertainment,api.sail-personalize.com,ablation,2,control,third_party,2445469,2340471,104872,126,9
https://ted.com/,entertainment,api.sail-personalize.com,ablation,2,control,listed,520783,416323,104872,-412,9
https://ted.com/,entertainment,cmp.osano.com,ablation,0,control,page,4614557,5125932,106329,-617704,1
https://ted.com/,entertainment,cmp.osano.com,ablation,0,control,third_party,2443826,2950701,106329,-613204,1
https://ted.com/,entertainment,cmp.osano.com,ablation,0,control,listed,519498,1023145,106329,-609976,1
https://ted.com/,entertainment,cmp.osano.com,ablation,1,ablated,page,4616269,5188881,106329,-678941,1
https://ted.com/,entertainment,cmp.osano.com,ablation,1,ablated,third_party,2445230,3014248,106329,-675347,1
https://ted.com/,entertainment,cmp.osano.com,ablation,1,ablated,listed,520813,1088391,106329,-673907,1
https://ted.com/,entertainment,cmp.osano.com,ablation,2,control,page,4619418,5125583,104760,-610925,1
https://ted.com/,entertainment,cmp.osano.com,ablation,2,control,third_party,2444579,2952963,104760,-613144,1
https://ted.com/,entertainment,cmp.osano.com,ablation,2,control,listed,520115,1025176,104760,-609821,1
https://uol.com.br/,news,_AA,aa,0,control,page,5999287,6014877,0,-15590,0
https://uol.com.br/,news,_AA,aa,0,control,third_party,3918088,3896237,0,21851,0
https://uol.com.br/,news,_AA,aa,0,control,listed,946431,925302,0,21129,0
https://uol.com.br/,news,_AA,aa,1,ablated,page,4545146,4891096,0,-345950,0
https://uol.com.br/,news,_AA,aa,1,ablated,third_party,3878222,3897988,0,-19766,0
https://uol.com.br/,news,_AA,aa,1,ablated,listed,927524,927270,0,254,0
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,0,control,page,5531922,2089866,256996,3185060,2
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,0,control,third_party,3879798,1951964,256996,1670838,2
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,0,control,listed,928238,450414,256996,220828,2
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,1,ablated,page,5553486,4138906,257004,1157576,2
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,1,ablated,third_party,3873652,3520231,257004,96417,2
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,1,ablated,listed,924898,645737,257004,22157,2
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,2,control,page,5992392,4227530,255261,1509601,2
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,2,control,third_party,3877440,3520348,255261,101831,2
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,2,control,listed,928625,645867,255261,27497,2
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,0,control,page,8535307,4272294,150233,4112780,2
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,0,control,third_party,2920828,3653856,150233,-883261,2
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,0,control,listed,747751,711672,150233,-114154,2
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,1,ablated,page,4581068,5746227,150233,-1315392,2
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,1,ablated,third_party,3867888,3675217,150233,42438,2
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,1,ablated,listed,925774,733135,150233,42406,2
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,2,control,page,5565574,5734740,150233,-319399,2
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,2,control,third_party,3871814,3654485,150233,67096,2
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,2,control,listed,929722,712429,150233,67060,2
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,0,control,page,5408704,5149307,0,259397,1
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,0,control,third_party,2945998,3771112,0,-825114,1
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,0,control,listed,746731,828946,0,-82215,1
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,1,ablated,page,5401668,4387060,98775,915833,1
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,1,ablated,third_party,3867256,3766900,98775,1581,1
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,1,ablated,listed,925151,824822,98775,1554,1
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,2,control,page,5564571,4803466,98775,662330,1
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,2,control,third_party,3864572,3766194,98775,-397,1
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,2,control,listed,922496,824150,98775,-429,1
