page,category,host,kind,width,n,mean_bytes,sd_bytes,se_bytes,own_mean_bytes
https://nist.gov/,reference,js-agent.newrelic.com,ablation,third_party,2,3505822,4956238.708557125,3504589.9999999995,22849
https://nist.gov/,reference,js-agent.newrelic.com,ablation,listed,2,1082,0.0,0.0,22849
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,page,2,4471547,707.1067811865476,500.0,10495
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,third_party,2,4470904.5,631.4463555995869,446.49999999999994,10495
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,listed,2,-9,14.142135623730951,10.0,10495
https://nist.gov/,reference,region1.google-analytics.com,ablation,page,2,2236014.5,3162791.7586184046,2236431.5,1670
https://nist.gov/,reference,region1.google-analytics.com,ablation,third_party,2,2235900.5,3162525.8864686782,2236243.4999999995,1670
https://nist.gov/,reference,region1.google-analytics.com,ablation,listed,2,-0.5,0.7071067811865476,0.5,1670
https://nist.gov/,reference,_JOINT,joint,page,2,1533,302.64170234784234,213.99999999999997,35013.5
https://nist.gov/,reference,_JOINT,joint,third_party,2,1013.5,67.17514421272202,47.5,35013.5
https://nist.gov/,reference,_JOINT,joint,listed,2,1082,0.0,0.0,35013.5
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,page,2,2441,282493.40172471286,199753.0,215188.5
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,third_party,2,2441,282493.40172471286,199753.0,215188.5
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,listed,2,2494,2.8284271247461903,2.0,215188.5
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,page,2,189657.5,15165.319136107884,10723.499999999998,27931.5
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,third_party,2,189657.5,15165.319136107884,10723.499999999998,27931.5
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,listed,2,-10183.5,15179.461271731616,10733.5,27931.5
https://no-ip.com/,infrastructure,cdn.inspectlet.com,ablation,page,2,1050.5,282619.97383854527,199842.5,24613
https://no-ip.com/,infrastructure,cdn.inspectlet.com,ablation,third_party,2,1050.5,282619.97383854527,199842.5,24613
https://no-ip.com/,infrastructure,cdn.inspectlet.com,ablation,listed,2,1044.5,0.7071067811865476,0.5,24613
https://no-ip.com/,infrastructure,_JOINT,joint,page,2,15026,15379.572490807408,10874.999999999998,267808.5
https://no-ip.com/,infrastructure,_JOINT,joint,third_party,2,15201.5,15627.766971003886,11050.499999999998,267808.5
https://no-ip.com/,infrastructure,_JOINT,joint,listed,2,14990.5,15337.853190717402,10845.499999999998,267808.5
https://scribd.com/,social,region1.google-analytics.com,ablation,page,2,7299.5,10943.891652424196,7738.499999999999,4532
https://scribd.com/,social,region1.google-analytics.com,ablation,third_party,2,7309,10937.527691393518,7734.0,4532
https://scribd.com/,social,region1.google-analytics.com,ablation,listed,2,-2,2.8284271247461903,2.0,4532
https://scribd.com/,social,pagead2.googlesyndication.com,ablation,page,2,-21761,12699.637790110393,8980.0,2216
https://scribd.com/,social,pagead2.googlesyndication.com,ablation,third_party,2,-21473.5,12315.678807926099,8708.5,2216
